text,spam
ông tổ của những cái sừng là đây sao ??? 🤣,0
thế mày nằm viện nào tao vào thăm luôn cho động lực,0
"xem mà đau lòng , đau lòng nhưng vẫn xem :((((",0
cuộc sống thật chua cay với tao,0
"trước đây mình không thích xem phim việt , nhưng mấy năm nay phim việt chiếu phim nào cũng hay . tự dưng không thích xem phim hàn quốc nữa .",0
"còn là học sinh nhưng tố chất lừa đảo đĩ điếm đã thể hiện ra rồi , nếu nó muốn nổi tiếng , thì đưa mặt nó lên đi thớt",0
"bọn 6 múi yêu nhau hết rồi , tao bụng mỡ đây , tao vẫn thích con gái đây !!!!!",0
trung thu là tết thiếu chi chả liên quan chi đến việc tao không có gấu,0
thằng nào con nào nuôi ác quá z,0
cám ơn đã cho tôi cuộc sống này,0
nghe tình vãi =)))),0
thất tình đi nghe nhạc chúng nó còn ngồi trước mặt ôm nhau . hận,0
vô liêm sỉ,0
mẹ bế đứa nào thì là mẹ của đứa đó nhé,0
công nhận nó phê như vậy thật 😂,0
này thì câu thích 😂😂😂,0
lời được cánh của sắt tàu hỏa ngon rồi,0
"sửa luật , tóm cho vào tù . tình nguyện mãi sao được .",0
t coi đi coi lại mấy lần để xác định con nhện nó phóng qua tới cái điện thoại hay là nghệ thuật )))),0
lúc ra hà nội ở ngay phố đào tấn mà không biết chổ này 😢,0
m vừa tuột quần xuống nó sẽ hôn con họa mi của mày,0
cả 2 đứa đều ngu khi có mồm mà không nói =]]],0
một thời để nhớ,0
đúng chất dân miền tây hahaha,0
24 tuổi thấy đời đắng và khá mặn,0
một cái ỉn mông xong hết 😂😂😂 dăm ba cái võ thuật 😂😂😂🤣🤣🤣,0
đáng yêu quá . chúc ông bà thật mạnh khỏe mãi hạnh phúc như vậy 😍,0
per con người dù có bị trừ hết điểm cũng chạ thèm quan tâm ạ 🙂,0
đấy có phải con người không nhỉ ? mà sao lại làm thế,0
ủa vậy hả mới biết ta,0
vậy thì các bác chưa biết rồi,0
tài xế để não trong háng hay sao mà thích chơi ngu lấy tiếng thế,0
họ hành động quá đẹp,0
"xem phim mà cứ nhìn cặp chân của ổng , chân gì mà dài thường thượt . chồi ôi 1m87",0
đọc bình luận mới thấy nhiều người hãm thật sự :))),0
em nuôi con lợn mấy năm rồi mà vẫn trống rỗng huhu 😭😭😭,0
nhìn bọn có người yêu khổ chưa kìa .,0
ước mơ tao 🙂 chỉ có thể sao chép lại và tao lên màu cực xấu !,0
lúc buồn là đi phựt thì thôi rồi như kiểu cuộc đời đáng sống ý,0
thôi mày cố lên . đỡ rồi cũng tốt,0
"dume , em tao mà bị thế này thì tao xiên mỗi đứa một nhát , đi tù cũng được",0
đơn giản là thấy họ cười 😂😂,0
per 😂😂😂 còn nhớ không ???,0
hay lắm em êiiii,0
t nói tao bị ngỗng dí đúng sáng sớm bọn bạn cười tao . 😂 còn bồ tao thấy tao bị dí đứng cười 😪,0
nhớ lại kỷ niệm này buồn quá,0
"thì rõ ràng là bịa mà , cơ bản để cảnh tỉnh suy nghĩ của con người hiện nay thôi bạn",0
"lúc trước ông với bà tao cũng thế , bây giờ thì ông bỏ bà đi trước rồi .",0
tao mừng quá vì tao biết chắc chắn hôm nay crush của tao không bị thịt . ahihi .,0
xót thì mang về mà dạy đi . xưa đi học suốt ngày bị quỳ chép bài trên bục giảng chả sao giờ thì sểnh ra 1 tỵ là kiện tụng . đừng có lạm dụng mxh mà lên án người khác .,0
hôm qua xem cười lộn ruột,0
buồn là cái gì mày,0
tao ám ảnh việc lau sàn,0
mong ông bà được nhiu sức khỏe,0
có con gái thật tuyệt ! 😍,0
nhìn vậy thôi mày bóc tách múi ra là bình thường ngay mà,0
giống chuyện của chúng mình quá . chả biết sẽ cùng anh đi bao xa ... nhưng hạnh phúc khi có anh luôn bên cạnh ??,0
xem xong rồi mà có cảm thấy gì đâu ??,0
xấu còn đóng vai mất dạy,0
bọn lừa đảo,0
buồn quá buồn,0
tuy dáng đứng có hơi lỏng lẻo nhưng những đường quyền của ông này thật như lol,0
nếu lái xe là dân đen thì thế nào chú . có dám đậu ở đóa không,0
khi đủ trưởng thành và kinh tế . cơ mà nhỡ bác sĩ bảo cưới thì cũng phải cưới thôi 😂,0
cho nghe lại cái khúc đó đi anh hai à :v,0
ông thần tài cũng không dám ăn luôn,0
buồn cho số phận 😢,0
nhà tao nhận coi giữ xe nha :3,0
may cho mày con nhà gia đình khá . chứ nghèo như tao khổ rồi .??,0
mới thấy bài này trên phòng trọ đn nữa này . bạn ơi mình cùng thành phố này :v,0
cục súc vậy ai chơi,0
"bọn nó nhỏ mà đã có người yêu , còn tao thì ế :((",0
cần địa chỉ để đặt một bạn người yêu có chiều cao như anh thứ 3,0
"hồi nhỏ đi ngang nhà hàng xóm con quỷ này dí tao từ ngoài đường vô tới trong nhà tao nó vẫn không tha , ba mẹ tao nghe tao la chạy ra chụp cổ nó quăng ra sân nó mới chịu đi . ám ảnh tuổi thơ 😅😅😅",0
chuyển từ thất tình sang muốn chết vì quá chán :((,0
cái cuối phê vãi,0
"giá trị lịch sử văn hoá gần nghìn năm đã mất đi rồi :((""",0
ý bảo mày treo cao vãi đấy . hạ tiêu chuẩn thấp chút bằng cách ngồi xa sóng ra đi tml .,0
năm nào cũng mua 2 cái đăng ảnh sống ảo xong cất ăn chống đói dần dần :),0
tao cute mà các mày,0
có tiền chưa chắc đã ngọt nhưng nếu không có tiền chắc chắn là đắng .,0
ơ ̉ viê ̣ tao nam sao được như vâ ̣ y,0
tủi hổ với bản thân ghê khi tao vẽ người mà mẹ tao hỏi : hóa ra đây là hình dạng thực của quỷ sao ?😑,0
đkmm xuống đáy biển mà viết luôn đi thằng lồn =)),0
đồ khùng cơm đâu có mắc đâu mà phải làm vậy .,0
haha tao trúng số thật này,0
"ủa tại sao không nghỉ việc luôn đi , hay lương tâm không còn chữ đức nữa",0
lấy củi chứ bao nhiêu rơm cho đủ,0
per không biết còn nhớ tên tao không nữa 😑,0
viết tay phải mẹ mày đi . đụ mẹ mày :)),0
chuẩn bị hết ế :)),0
"cả 2 bà đều mất khi mình nhỏ , không hưởng thụ cảm giác này rồi",0
"và mày chỉ cần lùi về sau , như ít quan tâm và nhắn tin lại mày sẻ cua được crush 😎😎",0
bạn có bố thật hạnh phúc,0
ý thức 😂,0
"dume mày là con gái đó , còn tao thì :dume mày có xuống không thì bảo",0
per trung thu chia tay gấu à ? bất hạnh nhỉ,0
bông hoa nhài cắm bãi cứt trâu :)),0
oimeoi tao thấy được tao ngày xưa đây rồi =))))),0
t không nghiện trà nên tao thấy bình thường mà,0
cắt . cảm ơn đoạn giả dối kia đã giúp các bạn trẻ có thêm niềm tin về 1 tình yêu đẹp 🤣🤣 riêng tao đéo tin nhé,0
hahahaha tao mắc cười ghê . nhớ cái hôm sinh nhật tao ghê . chắc mấy mẹ ở guru cũng rủa dữ lắm hahaha per,0
chuẩn 😏😏😏,0
một mình tao ăn hết 1 nồi lẩu từ lúc tối 😭,0
dm chúng mày bị bệnh à kiện chết con mẹ mấy thằng ấu dâm bệnh hoạn này đi,0
con trai giờ mất giá v luôn hã mấy chế :))),0
per kỷ niệm nè !!!,0
per nếu bạn chưa có việc làm :v,0
có 1 đứa hợp tác vậy là cũg quý hoá quá rồi,0
dume nhát ma vậy ai coi,0
chiến lược kinh doanh của người nhật thật đang suy nghĩ,0
quả váy màu hường nam tính .,0
"ngồi xa ra đụ mẹ mày :""))",0
😐😐 phê hơn lá chuối,0
per phá gia chi tử chính nó ????,0
tuổi trẻ tài cao là đây,0
nhìn móng tay bác này mà tao thèm lòng chó quá per,0
thật là đáng sợ,0
"hiện tại mình cũng muốn kết hôn lắm . ngặt nỗi hai gia đình ngăn cản giữ dội , phản đối kịch liệt chuyện hai bọn mình đến với nhau :( nhất là chồng cô ý",0
đó là khi anh per cưới vợ đó 🤣,0
vui tính quá ?? vừa kết bạn xong ??,0
😑 con trai chỉ thích gái lùn thôi . tao biết mà . nhưng cô gái cao như tao đi cạnh sẽ giống 2 thằng đàn ông lắm,0
"cấm dừng đỗ thì bạn gọi công an phường , post lên đây làm gì",0
coi như giải thích rồi nhé,0
ngôi nhà bên dòng sông rõ đẹp . tiếc là sông toàn rác,0
"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .",0
đứt quả chuối trong mồm . đéo dám nghĩ kết quả lun,0
mới đi nhổ răng số 8 và chụp 😞,0
nghe ức chế vãi lồn nhỉ . dume mẹ bọn con trai,0
sự thất bại của giáo dục,0
cưng thế =)),0
bóng đá thể thao mà làm mấy cái thể loại băng ron khích tướng vãi .,0
ui nghe ấm thế,0
hồi sinh viên mình dùng cái này đó,0
sao mình gặp toàn thằng mất dạy hay bắt nạt mình nhỉ ? tuổi thơ bất hạnh :),0
có gì mà vinh quang một bàn tay bị tật,0
"thiệt tình chỉ thấy gớm thôi , chớ chẳng hay ho gì .",0
nicholas liang nhà xài cái này phải không ?,0
câu chyện cổ tích thật ý nghĩa 😂😂,0
per năm nay 2 đứa quyết định ngồi hay đứng kkk,0
chúng mày nhục thế đéo dám công khai ảnh của chúng mày đi,0
tội thằng per vãi,0
huhu lần trước đi chụp răng . thằng kĩ thuật viện cho bạn vào cái máy to đùng xong nó bảo ngồi im . nó bật máy xong chạy ra ngoài đóng cửa với tốc độ ánh sáng .,0
mai đi bán miếng năng lượng thôi 😂,0
cái khó ló cái khôn :))),0
per nó tấn công tao với mày đó,0
hồi nhỏ tao đi bệnh viện chỉnh hình về kể mọi người là có ông kia ho gãy xương sườn đéo ai tin cả ??,0
vợ với con chả được tích sự gì ! toàn làm hết hồn ??,0
quả váy hồng truất vãi_chưởng,0
"đù . tròn ung ủng , chân tay ngẵn cũn như tao nhảy sao",0
k nuôi thì cho người muốn nuôi đi chứ để em nó bọ ve tùm lum sót quá ????,0
vẫn xinh phết nhỉ ??,0
và ông đã có nỗi buồn mới thay vì buồn thất tình,0
per kết truyện chất ghê :)))))),0
"rớt mũ trước , sau là rớt đầu . con với cái mắc dại thiệc 😂",0
"hôm bữa đi ngang qua , thấy hết con mẹ nó hồn",0
vl thánh nào ghép nhạc lầy vãi,0
per tao với mày làm chung thì sao nhể 🤗🤗🤗,0
hay lắm . thằng anh giúp 2e thêm yêu lao động,0
bao giờ lại chiếu ạ,0
anh ơi đây này per,0
cho nó ăn rau má đi,0
mong manh dể vở 😂😂,0
về vườn rồi sớm quá,0
thanh niên co ́ em hoan hy ̉ qua ́ :))),0
có ai thừa biết nó sẽ nhảy vào điện thoại nhưng cuối cùng là vẫn giật mình không 🤣,0
ranh con mà láo toét . xem đến đoạn này mà phát bực,0
nó đang lợi dụng mày,0
k bă ̀ người 1 con cho ́ anh =))))),0
lũ kiến ở nhà mày thích vậy .,0
per tập gym xong để đi nhảy thế này à 😂😂😂,0
per năm sau nhớ lấy gối ra quỳ luôn ha 🤣🤣🤣,0
vn nó là vậy,0
đây là video hay và ý nghĩa 😊,0
đcm hả hê cái lol gì chuyện này cơ chứ,0
hài bựa nó vẫn hay hơn bọn cố tỏ ra chảnh trong khi như lol :)),0
không có đạo đức nghề nghiệp rồi :))),0
"ngày ngày đều nhìn qua cửa sổ chờ nó đi học ngang qua , nhìn sau lưng thôi cũng đủ vui rồi hhhhhhhhhhhhhhhhhhhhhhh",0
nhìn vừa tội vừa thương ????,0
con bé xinh thế,0
cho tao hỏi tình hình bà mẹ thế nào rồi 😂🤣,0
chúc bạn có một ngày vui vẻ 😳,0
mấy con lồn này lắm nữa 🙂,0
xong là phê lắm mày,0
"nhiều người nói con này giả ngu câu thích , nhưng xem lại nhiều lần thấy nó ngu thiệt chứ không phải giả bộ",0
tâm sự không đúng người ngoài việc họ cười vào mặt bạn,0
đậu xe kiểu vô văn hoá .,0
kể cả là câu chuyện không có thật thì nó vẫn là một lời nhắc . sân si cái đầu buồi à .,0
boss có bộ đồ ngủ đĩ thõa ghê gớm 😅,0
tao ghét nhất mấy mẹ ngoài bắc cứ ỉ lớn tuổi hơn là có quyền chửi người khác là láo toét trong khi mình nói chuyện như l đcm gặp tao tao rút chìa khoá xe của mụ ném ra thật xa cho đi nhặt xem lúc đó gọi con bả kiểu gì . moá lắm lúc không muốn tạo nghiệp mà gặp mấy con mẹ già mất nết này điên thật chớ,0
tự hào ngồi mâm dưới,0
ôi vãi mình lên fan cứng rồi cơ 🤗,0
dù ra sao vẫn giữ nụ cười và sự tự tin,0
quảng cáo đéo gì tao thấy đáng sợ vãi .,0
lêu lêu đồ con nuôi,0
này gọi là theo kịp thời đại :)))),0
ụa cho fa đọc chi rựa huhu,0
êu ơi mỏng manh thế ??,0
rất hợp lí,0
bộ phim hấp dẫn quá,0
dume s giống suy nghĩ tao thế nhỉ :))) hihi,0
còn tệ hơn năm ngoái,0
nụ cười của crush kích thích vãi :)))))),0
cười vãi :)),0
ôi đáng yêu quá . đến bao giờ người đàn ông như thế nào mới xuất hiện trong cuộc đời tôi đây,0
đâu nhất thiết mỗi cầu đường hả bạn ?,0
dẹp . đéo lưu luyến .,0
"và bức tường , khung lan can , cây cối y nguyên sau ngần ấy năm ư ? 😜",0
"địt mẹ , mình làm khách sạn , lúc vào check phòng kinh vãi lôz . ai họ có ý thức thì không nói , chứ đôi nào mà ...... thì thôi hôm đấy cô dọn phòng xác con mẹ nó định",0
đỗ góc cua như này thì khuất tầm nhìn quá . chs bênh,0
"hồi lúc tao ăn lạp xưởng mắc xương , nói mà cũng đéo ai tin . tao hiểu cảm giác của mày lắm ?",0
tao bướng nhưng mặt đéo đến nỗi như con bé kia 🤣,0
"quỷ cái chứ ma đâu mà ma , haha",0
là khi gặp nhau mọi suy nghĩ buồn bực trước đó nhường chỗ cho cậu :)),0
"tao đã từng bị , gào thét không 1 ai quan tâm . 1 lũ hơn chục thằng con trai đến bây giờ nhìn mặt lại từng thằng tao vẫn căm . hôm đó tao xuýt chết đuối đmm lũ lol nghiệt súc ấy vẫn chưa bị quả báo",0
"giận lại làm gì , cứ để cho anh yêu thời gian thoải mái . khi nào thấy ổn sẽ tự động xuất hiện còn không xuất hiện nữa thì tự hiểu = ))",0
